wsi/bin/probs_map.py:54: UserWarning: volatile was removed and now has no effect. Use `with torch.no_grad():` instead.
  data = Variable(data.cuda(async=True), volatile=True)
INFO:root:2019-05-05 02:59:42, flip : NONE, rotate : NONE, batch : 1/8307, Run Time : 17.11
INFO:root:2019-05-05 02:59:42, flip : NONE, rotate : NONE, batch : 2/8307, Run Time : 0.25
INFO:root:2019-05-05 02:59:42, flip : NONE, rotate : NONE, batch : 3/8307, Run Time : 0.25
INFO:root:2019-05-05 02:59:43, flip : NONE, rotate : NONE, batch : 4/8307, Run Time : 0.31
INFO:root:2019-05-05 02:59:43, flip : NONE, rotate : NONE, batch : 5/8307, Run Time : 0.35
INFO:root:2019-05-05 02:59:44, flip : NONE, rotate : NONE, batch : 6/8307, Run Time : 0.41
INFO:root:2019-05-05 02:59:44, flip : NONE, rotate : NONE, batch : 7/8307, Run Time : 0.43
INFO:root:2019-05-05 02:59:44, flip : NONE, rotate : NONE, batch : 8/8307, Run Time : 0.44
INFO:root:2019-05-05 02:59:45, flip : NONE, rotate : NONE, batch : 9/8307, Run Time : 0.40
INFO:root:2019-05-05 02:59:45, flip : NONE, rotate : NONE, batch : 10/8307, Run Time : 0.46
INFO:root:2019-05-05 02:59:46, flip : NONE, rotate : NONE, batch : 11/8307, Run Time : 0.41
INFO:root:2019-05-05 02:59:46, flip : NONE, rotate : NONE, batch : 12/8307, Run Time : 0.45
INFO:root:2019-05-05 02:59:47, flip : NONE, rotate : NONE, batch : 13/8307, Run Time : 0.45
INFO:root:2019-05-05 02:59:47, flip : NONE, rotate : NONE, batch : 14/8307, Run Time : 0.45
INFO:root:2019-05-05 02:59:47, flip : NONE, rotate : NONE, batch : 15/8307, Run Time : 0.42
INFO:root:2019-05-05 02:59:48, flip : NONE, rotate : NONE, batch : 16/8307, Run Time : 0.41
INFO:root:2019-05-05 02:59:48, flip : NONE, rotate : NONE, batch : 17/8307, Run Time : 0.59
INFO:root:2019-05-05 02:59:50, flip : NONE, rotate : NONE, batch : 18/8307, Run Time : 1.06
INFO:root:2019-05-05 02:59:50, flip : NONE, rotate : NONE, batch : 19/8307, Run Time : 0.61
INFO:root:2019-05-05 02:59:51, flip : NONE, rotate : NONE, batch : 20/8307, Run Time : 0.43
INFO:root:2019-05-05 02:59:51, flip : NONE, rotate : NONE, batch : 21/8307, Run Time : 0.45
INFO:root:2019-05-05 02:59:52, flip : NONE, rotate : NONE, batch : 22/8307, Run Time : 0.68
INFO:root:2019-05-05 02:59:53, flip : NONE, rotate : NONE, batch : 23/8307, Run Time : 1.59
INFO:root:2019-05-05 02:59:54, flip : NONE, rotate : NONE, batch : 24/8307, Run Time : 0.44
INFO:root:2019-05-05 02:59:54, flip : NONE, rotate : NONE, batch : 25/8307, Run Time : 0.45
INFO:root:2019-05-05 02:59:55, flip : NONE, rotate : NONE, batch : 26/8307, Run Time : 0.46
INFO:root:2019-05-05 02:59:55, flip : NONE, rotate : NONE, batch : 27/8307, Run Time : 0.81
INFO:root:2019-05-05 02:59:57, flip : NONE, rotate : NONE, batch : 28/8307, Run Time : 1.11
INFO:root:2019-05-05 02:59:57, flip : NONE, rotate : NONE, batch : 29/8307, Run Time : 0.63
INFO:root:2019-05-05 02:59:58, flip : NONE, rotate : NONE, batch : 30/8307, Run Time : 0.42
INFO:root:2019-05-05 02:59:58, flip : NONE, rotate : NONE, batch : 31/8307, Run Time : 0.44
INFO:root:2019-05-05 02:59:59, flip : NONE, rotate : NONE, batch : 32/8307, Run Time : 0.77
INFO:root:2019-05-05 03:00:00, flip : NONE, rotate : NONE, batch : 33/8307, Run Time : 1.42
INFO:root:2019-05-05 03:00:01, flip : NONE, rotate : NONE, batch : 34/8307, Run Time : 0.59
INFO:root:2019-05-05 03:00:01, flip : NONE, rotate : NONE, batch : 35/8307, Run Time : 0.44
INFO:root:2019-05-05 03:00:02, flip : NONE, rotate : NONE, batch : 36/8307, Run Time : 0.41
INFO:root:2019-05-05 03:00:03, flip : NONE, rotate : NONE, batch : 37/8307, Run Time : 0.84
INFO:root:2019-05-05 03:00:05, flip : NONE, rotate : NONE, batch : 38/8307, Run Time : 2.24
INFO:root:2019-05-05 03:00:05, flip : NONE, rotate : NONE, batch : 39/8307, Run Time : 0.38
INFO:root:2019-05-05 03:00:06, flip : NONE, rotate : NONE, batch : 40/8307, Run Time : 0.48
INFO:root:2019-05-05 03:00:06, flip : NONE, rotate : NONE, batch : 41/8307, Run Time : 0.40
INFO:root:2019-05-05 03:00:07, flip : NONE, rotate : NONE, batch : 42/8307, Run Time : 0.57
INFO:root:2019-05-05 03:00:08, flip : NONE, rotate : NONE, batch : 43/8307, Run Time : 1.06
INFO:root:2019-05-05 03:00:08, flip : NONE, rotate : NONE, batch : 44/8307, Run Time : 0.39
INFO:root:2019-05-05 03:00:09, flip : NONE, rotate : NONE, batch : 45/8307, Run Time : 1.06
INFO:root:2019-05-05 03:00:10, flip : NONE, rotate : NONE, batch : 46/8307, Run Time : 0.56
INFO:root:2019-05-05 03:00:10, flip : NONE, rotate : NONE, batch : 47/8307, Run Time : 0.42
INFO:root:2019-05-05 03:00:11, flip : NONE, rotate : NONE, batch : 48/8307, Run Time : 0.51
INFO:root:2019-05-05 03:00:11, flip : NONE, rotate : NONE, batch : 49/8307, Run Time : 0.42
INFO:root:2019-05-05 03:00:13, flip : NONE, rotate : NONE, batch : 50/8307, Run Time : 1.94
INFO:root:2019-05-05 03:00:14, flip : NONE, rotate : NONE, batch : 51/8307, Run Time : 0.74
INFO:root:2019-05-05 03:00:14, flip : NONE, rotate : NONE, batch : 52/8307, Run Time : 0.41
INFO:root:2019-05-05 03:00:15, flip : NONE, rotate : NONE, batch : 53/8307, Run Time : 0.46
INFO:root:2019-05-05 03:00:15, flip : NONE, rotate : NONE, batch : 54/8307, Run Time : 0.46
INFO:root:2019-05-05 03:00:16, flip : NONE, rotate : NONE, batch : 55/8307, Run Time : 0.97
INFO:root:2019-05-05 03:00:17, flip : NONE, rotate : NONE, batch : 56/8307, Run Time : 0.93
INFO:root:2019-05-05 03:00:17, flip : NONE, rotate : NONE, batch : 57/8307, Run Time : 0.45
INFO:root:2019-05-05 03:00:18, flip : NONE, rotate : NONE, batch : 58/8307, Run Time : 0.41
INFO:root:2019-05-05 03:00:18, flip : NONE, rotate : NONE, batch : 59/8307, Run Time : 0.43
INFO:root:2019-05-05 03:00:19, flip : NONE, rotate : NONE, batch : 60/8307, Run Time : 1.23
INFO:root:2019-05-05 03:00:20, flip : NONE, rotate : NONE, batch : 61/8307, Run Time : 1.00
INFO:root:2019-05-05 03:00:21, flip : NONE, rotate : NONE, batch : 62/8307, Run Time : 0.39
INFO:root:2019-05-05 03:00:21, flip : NONE, rotate : NONE, batch : 63/8307, Run Time : 0.43
INFO:root:2019-05-05 03:00:22, flip : NONE, rotate : NONE, batch : 64/8307, Run Time : 0.45
INFO:root:2019-05-05 03:00:24, flip : NONE, rotate : NONE, batch : 65/8307, Run Time : 2.11
INFO:root:2019-05-05 03:00:24, flip : NONE, rotate : NONE, batch : 66/8307, Run Time : 0.38
INFO:root:2019-05-05 03:00:25, flip : NONE, rotate : NONE, batch : 67/8307, Run Time : 0.42
