wsi/bin/probs_map.py:54: UserWarning: volatile was removed and now has no effect. Use `with torch.no_grad():` instead.
  data = Variable(data.cuda(async=True), volatile=True)
INFO:root:2019-05-05 02:25:14, flip : NONE, rotate : NONE, batch : 1/15017, Run Time : 10.73
INFO:root:2019-05-05 02:25:14, flip : NONE, rotate : NONE, batch : 2/15017, Run Time : 0.25
INFO:root:2019-05-05 02:25:14, flip : NONE, rotate : NONE, batch : 3/15017, Run Time : 0.26
INFO:root:2019-05-05 02:25:14, flip : NONE, rotate : NONE, batch : 4/15017, Run Time : 0.30
INFO:root:2019-05-05 02:25:15, flip : NONE, rotate : NONE, batch : 5/15017, Run Time : 0.33
INFO:root:2019-05-05 02:25:15, flip : NONE, rotate : NONE, batch : 6/15017, Run Time : 0.41
INFO:root:2019-05-05 02:25:15, flip : NONE, rotate : NONE, batch : 7/15017, Run Time : 0.38
INFO:root:2019-05-05 02:25:16, flip : NONE, rotate : NONE, batch : 8/15017, Run Time : 0.37
INFO:root:2019-05-05 02:25:16, flip : NONE, rotate : NONE, batch : 9/15017, Run Time : 0.40
INFO:root:2019-05-05 02:25:17, flip : NONE, rotate : NONE, batch : 10/15017, Run Time : 0.40
INFO:root:2019-05-05 02:25:17, flip : NONE, rotate : NONE, batch : 11/15017, Run Time : 0.39
INFO:root:2019-05-05 02:25:17, flip : NONE, rotate : NONE, batch : 12/15017, Run Time : 0.39
INFO:root:2019-05-05 02:25:18, flip : NONE, rotate : NONE, batch : 13/15017, Run Time : 0.39
INFO:root:2019-05-05 02:25:18, flip : NONE, rotate : NONE, batch : 14/15017, Run Time : 0.37
INFO:root:2019-05-05 02:25:19, flip : NONE, rotate : NONE, batch : 15/15017, Run Time : 0.40
INFO:root:2019-05-05 02:25:19, flip : NONE, rotate : NONE, batch : 16/15017, Run Time : 0.40
INFO:root:2019-05-05 02:25:20, flip : NONE, rotate : NONE, batch : 17/15017, Run Time : 0.61
INFO:root:2019-05-05 02:25:20, flip : NONE, rotate : NONE, batch : 18/15017, Run Time : 0.62
INFO:root:2019-05-05 02:25:21, flip : NONE, rotate : NONE, batch : 19/15017, Run Time : 0.75
INFO:root:2019-05-05 02:25:21, flip : NONE, rotate : NONE, batch : 20/15017, Run Time : 0.34
INFO:root:2019-05-05 02:25:22, flip : NONE, rotate : NONE, batch : 21/15017, Run Time : 0.41
INFO:root:2019-05-05 02:25:23, flip : NONE, rotate : NONE, batch : 22/15017, Run Time : 0.96
INFO:root:2019-05-05 02:25:23, flip : NONE, rotate : NONE, batch : 23/15017, Run Time : 0.67
INFO:root:2019-05-05 02:25:24, flip : NONE, rotate : NONE, batch : 24/15017, Run Time : 0.59
INFO:root:2019-05-05 02:25:24, flip : NONE, rotate : NONE, batch : 25/15017, Run Time : 0.41
INFO:root:2019-05-05 02:25:25, flip : NONE, rotate : NONE, batch : 26/15017, Run Time : 0.55
INFO:root:2019-05-05 02:25:26, flip : NONE, rotate : NONE, batch : 27/15017, Run Time : 1.18
INFO:root:2019-05-05 02:25:26, flip : NONE, rotate : NONE, batch : 28/15017, Run Time : 0.40
INFO:root:2019-05-05 02:25:27, flip : NONE, rotate : NONE, batch : 29/15017, Run Time : 0.60
INFO:root:2019-05-05 02:25:27, flip : NONE, rotate : NONE, batch : 30/15017, Run Time : 0.39
INFO:root:2019-05-05 02:25:28, flip : NONE, rotate : NONE, batch : 31/15017, Run Time : 0.42
INFO:root:2019-05-05 02:25:29, flip : NONE, rotate : NONE, batch : 32/15017, Run Time : 1.10
INFO:root:2019-05-05 02:25:29, flip : NONE, rotate : NONE, batch : 33/15017, Run Time : 0.48
INFO:root:2019-05-05 02:25:30, flip : NONE, rotate : NONE, batch : 34/15017, Run Time : 0.76
INFO:root:2019-05-05 02:25:31, flip : NONE, rotate : NONE, batch : 35/15017, Run Time : 1.18
INFO:root:2019-05-05 02:25:32, flip : NONE, rotate : NONE, batch : 36/15017, Run Time : 0.35
INFO:root:2019-05-05 02:25:32, flip : NONE, rotate : NONE, batch : 37/15017, Run Time : 0.44
INFO:root:2019-05-05 02:25:33, flip : NONE, rotate : NONE, batch : 38/15017, Run Time : 0.58
INFO:root:2019-05-05 02:25:34, flip : NONE, rotate : NONE, batch : 39/15017, Run Time : 0.82
